T,X,Y,Z
1629628279,494,12190,9086
1629628279,450,12198,9150
1629628279,490,12208,9132
1629628279,492,12200,9132
1629628279,514,12180,9086
1629628279,480,12180,9110
1629628279,478,12146,9076
1629628279,502,12204,9082
1629628279,482,12204,9140
1629628279,474,12194,9118
1629628279,492,12222,9094
1629628279,496,12194,9094
1629628279,498,12196,9122
1629628280,486,12218,9122
1629628280,498,12170,9096
1629628280,440,12194,9090
1629628280,488,12210,9126
1629628280,494,12186,9124
1629628280,496,12170,9132
1629628280,472,12180,9106
1629628280,488,12174,9088
1629628280,496,12168,9060
1629628280,504,12206,9104
1629628280,474,12212,9142
1629628280,468,12202,9112
1629628280,484,12170,9120
1629628280,480,12174,9116
1629628280,462,12200,9138
1629628280,490,12184,9108
1629628280,516,12214,9070
1629628280,480,12200,9132
1629628280,490,12182,9064
1629628280,508,12198,9076
1629628280,500,12178,9124
1629628280,474,12198,9114
1629628280,486,12178,9054
1629628280,494,12168,9074
1629628280,512,12192,9062
1629628280,494,12188,9114
1629628280,496,12180,9092
1629628280,472,12196,9098
1629628280,478,12206,9112
1629628280,450,12172,9116
1629628280,490,12194,9072
1629628280,468,12162,9104
1629628280,486,12180,9100
1629628280,478,12228,9116
1629628280,488,12192,9088
1629628280,512,12194,9086
1629628280,480,12164,9116
1629628280,500,12174,9104
1629628280,494,12172,9100
1629628280,500,12178,9092
1629628280,492,12146,9106
1629628280,470,12216,9120
1629628280,454,12204,9118
1629628280,468,12216,9132
1629628280,496,12200,9122
1629628280,496,12166,9124
1629628280,510,12194,9106
1629628280,492,12194,9088
1629628280,484,12190,9124
1629628280,480,12184,9084
1629628281,482,12214,9088
1629628281,456,12222,9102
1629628281,470,12172,9032
1629628281,498,12178,9070
1629628281,494,12178,9072
1629628281,450,12172,9096
1629628281,474,12176,9034
1629628281,502,12196,9096
1629628281,464,12164,9142
1629628281,474,12168,9062
1629628281,512,12176,9086
1629628281,484,12196,9064
1629628281,508,12180,9086
1629628281,498,12196,9108
1629628281,450,12164,9140
1629628281,464,12190,9114
1629628281,480,12206,9096
1629628281,478,12194,9118
1629628281,500,12170,9090
1629628281,504,12188,9142
1629628281,492,12172,9106
1629628281,476,12182,9074
1629628281,482,12206,9114
1629628281,462,12176,9084
1629628281,468,12150,9092
1629628281,506,12170,9090
1629628281,466,12178,9106
1629628281,460,12174,9090
1629628281,470,12166,9120
1629628281,476,12200,9042
1629628281,486,12194,9106
1629628281,490,12192,9088
1629628281,498,12214,9114
1629628281,494,12172,9072
1629628281,498,12208,9114
1629628281,486,12180,9072
1629628281,472,12192,9102
1629628281,486,12200,9126
1629628281,516,12216,9098
1629628281,484,12180,9094
1629628281,450,12146,9102
1629628281,492,12166,9124
1629628281,480,12168,9086
1629628281,474,12182,9120
1629628281,528,12174,9092
1629628281,472,12182,9114
1629628281,488,12206,9150
1629628281,456,12196,9074
